value,period,region,indID,dsID,source,is_number
0,2003,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2004,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2005,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2006,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2007,LAO,RW002,reliefweb,ReliefWeb,1.0
1,2008,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2009,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2010,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2011,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2012,LAO,RW002,reliefweb,ReliefWeb,1.0
2,2013,LAO,RW002,reliefweb,ReliefWeb,1.0
0,2000,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2001,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2002,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2003,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2004,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2005,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2006,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2007,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2008,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2009,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2010,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2011,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2012,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2013,LBN,RW002,reliefweb,ReliefWeb,1.0
0,2000,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2001,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2002,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2003,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2004,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2005,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2006,LBR,RW002,reliefweb,ReliefWeb,1.0
1,2007,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2008,LBR,RW002,reliefweb,ReliefWeb,1.0
1,2009,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2010,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2011,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2012,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2013,LBR,RW002,reliefweb,ReliefWeb,1.0
0,2000,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2001,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2002,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2003,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2004,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2005,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2006,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2007,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2008,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2009,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2010,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2011,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2012,LBY,RW002,reliefweb,ReliefWeb,1.0
0,2013,LBY,RW002,reliefweb,ReliefWeb,1.0
1,2000,LKA,RW002,reliefweb,ReliefWeb,1.0
1,2001,LKA,RW002,reliefweb,ReliefWeb,1.0
2,2002,LKA,RW002,reliefweb,ReliefWeb,1.0
1,2003,LKA,RW002,reliefweb,ReliefWeb,1.0
0,2004,LKA,RW002,reliefweb,ReliefWeb,1.0
1,2005,LKA,RW002,reliefweb,ReliefWeb,1.0
2,2006,LKA,RW002,reliefweb,ReliefWeb,1.0
3,2007,LKA,RW002,reliefweb,ReliefWeb,1.0
3,2008,LKA,RW002,reliefweb,ReliefWeb,1.0
3,2009,LKA,RW002,reliefweb,ReliefWeb,1.0
2,2010,LKA,RW002,reliefweb,ReliefWeb,1.0
1,2011,LKA,RW002,reliefweb,ReliefWeb,1.0
3,2012,LKA,RW002,reliefweb,ReliefWeb,1.0
0,2013,LKA,RW002,reliefweb,ReliefWeb,1.0
0,2000,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2001,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2002,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2003,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2004,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2005,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2006,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2007,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2008,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2009,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2010,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2011,LSO,RW002,reliefweb,ReliefWeb,1.0
1,2012,LSO,RW002,reliefweb,ReliefWeb,1.0
0,2013,LSO,RW002,reliefweb,ReliefWeb,1.0
3,2000,MDG,RW002,reliefweb,ReliefWeb,1.0
0,2001,MDG,RW002,reliefweb,ReliefWeb,1.0
3,2002,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2003,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2004,MDG,RW002,reliefweb,ReliefWeb,1.0
1,2005,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2006,MDG,RW002,reliefweb,ReliefWeb,1.0
3,2007,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2008,MDG,RW002,reliefweb,ReliefWeb,1.0
3,2009,MDG,RW002,reliefweb,ReliefWeb,1.0
1,2010,MDG,RW002,reliefweb,ReliefWeb,1.0
1,2011,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2012,MDG,RW002,reliefweb,ReliefWeb,1.0
2,2013,MDG,RW002,reliefweb,ReliefWeb,1.0
0,2000,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2001,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2002,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2003,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2004,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2005,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2006,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2007,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2008,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2009,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2010,MLI,RW002,reliefweb,ReliefWeb,1.0
3,2011,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2012,MLI,RW002,reliefweb,ReliefWeb,1.0
1,2013,MLI,RW002,reliefweb,ReliefWeb,1.0
0,2000,MMR,RW002,reliefweb,ReliefWeb,1.0
0,2001,MMR,RW002,reliefweb,ReliefWeb,1.0
0,2002,MMR,RW002,reliefweb,ReliefWeb,1.0
0,2003,MMR,RW002,reliefweb,ReliefWeb,1.0
1,2004,MMR,RW002,reliefweb,ReliefWeb,1.0
1,2005,MMR,RW002,reliefweb,ReliefWeb,1.0
1,2006,MMR,RW002,reliefweb,ReliefWeb,1.0
0,2007,MMR,RW002,reliefweb,ReliefWeb,1.0
1,2008,MMR,RW002,reliefweb,ReliefWeb,1.0
2,2009,MMR,RW002,reliefweb,ReliefWeb,1.0
2,2010,MMR,RW002,reliefweb,ReliefWeb,1.0
2,2011,MMR,RW002,reliefweb,ReliefWeb,1.0
2,2012,MMR,RW002,reliefweb,ReliefWeb,1.0
1,2013,MMR,RW002,reliefweb,ReliefWeb,1.0
2,2000,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2001,MNG,RW002,reliefweb,ReliefWeb,1.0
1,2002,MNG,RW002,reliefweb,ReliefWeb,1.0
1,2003,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2004,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2005,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2006,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2007,MNG,RW002,reliefweb,ReliefWeb,1.0
2,2008,MNG,RW002,reliefweb,ReliefWeb,1.0
1,2009,MNG,RW002,reliefweb,ReliefWeb,1.0
1,2010,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2011,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2012,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2013,MNG,RW002,reliefweb,ReliefWeb,1.0
0,2000,MOZ,RW002,reliefweb,ReliefWeb,1.0
1,2001,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2002,MOZ,RW002,reliefweb,ReliefWeb,1.0
2,2003,MOZ,RW002,reliefweb,ReliefWeb,1.0
1,2004,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2005,MOZ,RW002,reliefweb,ReliefWeb,1.0
1,2006,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2007,MOZ,RW002,reliefweb,ReliefWeb,1.0
1,2008,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2009,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2010,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2011,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2012,MOZ,RW002,reliefweb,ReliefWeb,1.0
1,2013,MOZ,RW002,reliefweb,ReliefWeb,1.0
0,2000,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2001,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2002,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2003,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2004,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2005,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2006,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2007,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2008,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2009,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2010,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2011,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2012,MRT,RW002,reliefweb,ReliefWeb,1.0
1,2013,MRT,RW002,reliefweb,ReliefWeb,1.0
0,2000,MWI,RW002,reliefweb,ReliefWeb,1.0
2,2001,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2002,MWI,RW002,reliefweb,ReliefWeb,1.0
1,2003,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2004,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2005,MWI,RW002,reliefweb,ReliefWeb,1.0
1,2006,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2007,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2008,MWI,RW002,reliefweb,ReliefWeb,1.0
1,2009,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2010,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2011,MWI,RW002,reliefweb,ReliefWeb,1.0
2,2012,MWI,RW002,reliefweb,ReliefWeb,1.0
1,2013,MWI,RW002,reliefweb,ReliefWeb,1.0
0,2000,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2001,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2002,NAM,RW002,reliefweb,ReliefWeb,1.0
1,2003,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2004,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2005,NAM,RW002,reliefweb,ReliefWeb,1.0
1,2006,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2007,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2008,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2009,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2010,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2011,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2012,NAM,RW002,reliefweb,ReliefWeb,1.0
2,2013,NAM,RW002,reliefweb,ReliefWeb,1.0
0,2000,NER,RW002,reliefweb,ReliefWeb,1.0
0,2001,NER,RW002,reliefweb,ReliefWeb,1.0
0,2002,NER,RW002,reliefweb,ReliefWeb,1.0
0,2003,NER,RW002,reliefweb,ReliefWeb,1.0
0,2004,NER,RW002,reliefweb,ReliefWeb,1.0
0,2005,NER,RW002,reliefweb,ReliefWeb,1.0
1,2006,NER,RW002,reliefweb,ReliefWeb,1.0
1,2007,NER,RW002,reliefweb,ReliefWeb,1.0
0,2008,NER,RW002,reliefweb,ReliefWeb,1.0
2,2009,NER,RW002,reliefweb,ReliefWeb,1.0
0,2010,NER,RW002,reliefweb,ReliefWeb,1.0
2,2011,NER,RW002,reliefweb,ReliefWeb,1.0
2,2012,NER,RW002,reliefweb,ReliefWeb,1.0
1,2013,NER,RW002,reliefweb,ReliefWeb,1.0
0,2000,NGA,RW002,reliefweb,ReliefWeb,1.0
0,2001,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2002,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2003,NGA,RW002,reliefweb,ReliefWeb,1.0
0,2004,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2005,NGA,RW002,reliefweb,ReliefWeb,1.0
0,2006,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2007,NGA,RW002,reliefweb,ReliefWeb,1.0
0,2008,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2009,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2010,NGA,RW002,reliefweb,ReliefWeb,1.0
2,2011,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2012,NGA,RW002,reliefweb,ReliefWeb,1.0
2,2013,NGA,RW002,reliefweb,ReliefWeb,1.0
1,2000,NPL,RW002,reliefweb,ReliefWeb,1.0
0,2001,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2002,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2003,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2004,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2005,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2006,NPL,RW002,reliefweb,ReliefWeb,1.0
2,2007,NPL,RW002,reliefweb,ReliefWeb,1.0
2,2008,NPL,RW002,reliefweb,ReliefWeb,1.0
2,2009,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2010,NPL,RW002,reliefweb,ReliefWeb,1.0
2,2011,NPL,RW002,reliefweb,ReliefWeb,1.0
2,2012,NPL,RW002,reliefweb,ReliefWeb,1.0
0,2013,NPL,RW002,reliefweb,ReliefWeb,1.0
1,2000,PAK,RW002,reliefweb,ReliefWeb,1.0
3,2001,PAK,RW002,reliefweb,ReliefWeb,1.0
2,2002,PAK,RW002,reliefweb,ReliefWeb,1.0
3,2003,PAK,RW002,reliefweb,ReliefWeb,1.0
1,2004,PAK,RW002,reliefweb,ReliefWeb,1.0
1,2005,PAK,RW002,reliefweb,ReliefWeb,1.0
1,2006,PAK,RW002,reliefweb,ReliefWeb,1.0
1,2007,PAK,RW002,reliefweb,ReliefWeb,1.0
2,2008,PAK,RW002,reliefweb,ReliefWeb,1.0
4,2009,PAK,RW002,reliefweb,ReliefWeb,1.0
3,2010,PAK,RW002,reliefweb,ReliefWeb,1.0
1,2011,PAK,RW002,reliefweb,ReliefWeb,1.0
2,2012,PAK,RW002,reliefweb,ReliefWeb,1.0
3,2013,PAK,RW002,reliefweb,ReliefWeb,1.0
3,2000,PHL,RW002,reliefweb,ReliefWeb,1.0
3,2001,PHL,RW002,reliefweb,ReliefWeb,1.0
1,2002,PHL,RW002,reliefweb,ReliefWeb,1.0
4,2003,PHL,RW002,reliefweb,ReliefWeb,1.0
2,2004,PHL,RW002,reliefweb,ReliefWeb,1.0
1,2005,PHL,RW002,reliefweb,ReliefWeb,1.0
8,2006,PHL,RW002,reliefweb,ReliefWeb,1.0
4,2007,PHL,RW002,reliefweb,ReliefWeb,1.0
9,2008,PHL,RW002,reliefweb,ReliefWeb,1.0
13,2009,PHL,RW002,reliefweb,ReliefWeb,1.0
5,2010,PHL,RW002,reliefweb,ReliefWeb,1.0
5,2011,PHL,RW002,reliefweb,ReliefWeb,1.0
5,2012,PHL,RW002,reliefweb,ReliefWeb,1.0
7,2013,PHL,RW002,reliefweb,ReliefWeb,1.0
1,2000,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2001,PRK,RW002,reliefweb,ReliefWeb,1.0
3,2002,PRK,RW002,reliefweb,ReliefWeb,1.0
0,2003,PRK,RW002,reliefweb,ReliefWeb,1.0
2,2004,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2005,PRK,RW002,reliefweb,ReliefWeb,1.0
2,2006,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2007,PRK,RW002,reliefweb,ReliefWeb,1.0
0,2008,PRK,RW002,reliefweb,ReliefWeb,1.0
0,2009,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2010,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2011,PRK,RW002,reliefweb,ReliefWeb,1.0
2,2012,PRK,RW002,reliefweb,ReliefWeb,1.0
1,2013,PRK,RW002,reliefweb,ReliefWeb,1.0
0,2000,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2001,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2002,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2003,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2004,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2005,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2006,RWA,RW002,reliefweb,ReliefWeb,1.0
1,2007,RWA,RW002,reliefweb,ReliefWeb,1.0
1,2008,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2009,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2010,RWA,RW002,reliefweb,ReliefWeb,1.0
1,2011,RWA,RW002,reliefweb,ReliefWeb,1.0
1,2012,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2013,RWA,RW002,reliefweb,ReliefWeb,1.0
0,2000,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2001,SDN,RW002,reliefweb,ReliefWeb,1.0
0,2002,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2003,SDN,RW002,reliefweb,ReliefWeb,1.0
0,2004,SDN,RW002,reliefweb,ReliefWeb,1.0
2,2005,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2006,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2007,SDN,RW002,reliefweb,ReliefWeb,1.0
2,2008,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2009,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2010,SDN,RW002,reliefweb,ReliefWeb,1.0
1,2011,SDN,RW002,reliefweb,ReliefWeb,1.0
2,2012,SDN,RW002,reliefweb,ReliefWeb,1.0
2,2013,SDN,RW002,reliefweb,ReliefWeb,1.0
0,2000,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2001,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2002,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2003,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2004,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2005,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2006,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2007,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2008,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2009,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2010,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2011,SEN,RW002,reliefweb,ReliefWeb,1.0
1,2012,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2013,SEN,RW002,reliefweb,ReliefWeb,1.0
0,2000,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2001,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2002,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2003,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2004,SLE,RW002,reliefweb,ReliefWeb,1.0
1,2005,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2006,SLE,RW002,reliefweb,ReliefWeb,1.0
1,2007,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2008,SLE,RW002,reliefweb,ReliefWeb,1.0
1,2009,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2010,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2011,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2012,SLE,RW002,reliefweb,ReliefWeb,1.0
1,2013,SLE,RW002,reliefweb,ReliefWeb,1.0
0,2000,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2001,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2002,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2003,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2004,SOM,RW002,reliefweb,ReliefWeb,1.0
1,2005,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2006,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2007,SOM,RW002,reliefweb,ReliefWeb,1.0
2,2008,SOM,RW002,reliefweb,ReliefWeb,1.0
1,2009,SOM,RW002,reliefweb,ReliefWeb,1.0
1,2010,SOM,RW002,reliefweb,ReliefWeb,1.0
2,2011,SOM,RW002,reliefweb,ReliefWeb,1.0
1,2012,SOM,RW002,reliefweb,ReliefWeb,1.0
4,2013,SOM,RW002,reliefweb,ReliefWeb,1.0
0,2000,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2001,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2002,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2003,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2004,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2005,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2006,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2007,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2008,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2009,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2010,SSD,RW002,reliefweb,ReliefWeb,1.0
1,2011,SSD,RW002,reliefweb,ReliefWeb,1.0
1,2012,SSD,RW002,reliefweb,ReliefWeb,1.0
3,2013,SSD,RW002,reliefweb,ReliefWeb,1.0
0,2000,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2001,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2002,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2003,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2004,SWZ,RW002,reliefweb,ReliefWeb,1.0
1,2005,SWZ,RW002,reliefweb,ReliefWeb,1.0
1,2006,SWZ,RW002,reliefweb,ReliefWeb,1.0
2,2007,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2008,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2009,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2010,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2011,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2012,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2013,SWZ,RW002,reliefweb,ReliefWeb,1.0
0,2000,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2001,SYR,RW002,reliefweb,ReliefWeb,1.0
1,2002,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2003,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2004,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2005,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2006,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2007,SYR,RW002,reliefweb,ReliefWeb,1.0
1,2008,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2009,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2010,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2011,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2012,SYR,RW002,reliefweb,ReliefWeb,1.0
1,2013,SYR,RW002,reliefweb,ReliefWeb,1.0
0,2000,TCD,RW002,reliefweb,ReliefWeb,1.0
1,2001,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2002,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2003,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2004,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2005,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2006,TCD,RW002,reliefweb,ReliefWeb,1.0
1,2007,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2008,TCD,RW002,reliefweb,ReliefWeb,1.0
1,2009,TCD,RW002,reliefweb,ReliefWeb,1.0
1,2010,TCD,RW002,reliefweb,ReliefWeb,1.0
2,2011,TCD,RW002,reliefweb,ReliefWeb,1.0
1,2012,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2013,TCD,RW002,reliefweb,ReliefWeb,1.0
0,2000,THA,RW002,reliefweb,ReliefWeb,1.0
1,2001,THA,RW002,reliefweb,ReliefWeb,1.0
1,2002,THA,RW002,reliefweb,ReliefWeb,1.0
0,2003,THA,RW002,reliefweb,ReliefWeb,1.0
0,2004,THA,RW002,reliefweb,ReliefWeb,1.0
2,2005,THA,RW002,reliefweb,ReliefWeb,1.0
2,2006,THA,RW002,reliefweb,ReliefWeb,1.0
1,2007,THA,RW002,reliefweb,ReliefWeb,1.0
3,2008,THA,RW002,reliefweb,ReliefWeb,1.0
3,2009,THA,RW002,reliefweb,ReliefWeb,1.0
2,2010,THA,RW002,reliefweb,ReliefWeb,1.0
2,2011,THA,RW002,reliefweb,ReliefWeb,1.0
0,2012,THA,RW002,reliefweb,ReliefWeb,1.0
1,2013,THA,RW002,reliefweb,ReliefWeb,1.0
1,2000,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2001,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2002,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2003,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2004,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2005,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2006,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2007,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2008,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2009,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2010,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2011,TJK,RW002,reliefweb,ReliefWeb,1.0
2,2012,TJK,RW002,reliefweb,ReliefWeb,1.0
1,2013,TJK,RW002,reliefweb,ReliefWeb,1.0
0,2000,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2001,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2002,TUN,RW002,reliefweb,ReliefWeb,1.0
1,2003,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2004,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2005,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2006,TUN,RW002,reliefweb,ReliefWeb,1.0
1,2007,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2008,TUN,RW002,reliefweb,ReliefWeb,1.0
1,2009,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2010,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2011,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2012,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2013,TUN,RW002,reliefweb,ReliefWeb,1.0
0,2000,TUR,RW002,reliefweb,ReliefWeb,1.0
0,2001,TUR,RW002,reliefweb,ReliefWeb,1.0
1,2002,TUR,RW002,reliefweb,ReliefWeb,1.0
2,2003,TUR,RW002,reliefweb,ReliefWeb,1.0
2,2004,TUR,RW002,reliefweb,ReliefWeb,1.0
2,2005,TUR,RW002,reliefweb,ReliefWeb,1.0
